Rating,Price,Skills,Weak Foot,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Popularity,Base Stats,In Game Stats,Team,Nation,League,CF,CM,RW,LM,CDM,RB,GK,CAM,RWB,LWB,CB,LB,RM,LW,ST,Card Type,Acceleration Type,Work Rate (Attack),Work Rate (Defense),Height (cm),Weight (kg)
87,15750.0,1,2,87,87,86,88,47,88,53,483,940,strasbourg,belgium,ligue 1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,sif,controlled,m,m,190.0,72.796977124183
86,75000.0,3,4,88,90,67,85,32,71,596,433,2102,fut icons,ukraine,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,h,183.0,70.0
86,80500.0,2,3,76,45,68,58,88,89,143,424,1998,fut icons,spain,icons,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,icon,lengthy,m,h,178.0,80.0
86,92500.0,3,4,84,86,70,80,37,81,-8,438,2076,fut icons,italy,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,lengthy,h,m,185.0,79.0
86,75000.0,4,4,84,86,66,77,40,75,-62,428,1992,fut icons,france,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,lengthy,m,l,187.0,72.796977124183
86,72500.0,2,3,75,65,73,71,87,82,188,453,2210,fut icons,spain,icons,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,icon,lengthy,m,h,187.0,83.0
86,73500.0,3,4,75,86,85,82,70,76,317,474,2283,fut icons,england,icons,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,controlled,h,m,184.0,89.0
86,72000.0,3,4,70,67,77,75,86,81,8,456,2149,fut icons,netherlands,icons,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,icon,lengthy,l,m,187.0,72.796977124183
86,190000.0,4,5,91,72,82,84,82,84,1102,495,2325,fut icons,italy,icons,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,icon,controlled,h,m,181.0,75.0
86,75000.0,3,4,86,86,74,84,46,72,376,448,2207,fut icons,sweden,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,explosive,h,m,178.0,75.0
86,74000.0,4,4,82,83,86,87,61,84,350,483,2276,fut icons,england,icons,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,icon,controlled,m,m,182.0,79.0
86,67000.0,3,4,70,80,85,81,74,79,89,469,2280,fut icons,argentina,icons,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,icon,controlled,m,m,186.0,72.796977124183
86,69500.0,4,4,72,86,86,78,80,83,434,485,2353,fut icons,germany,icons,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,icon,lengthy,m,h,188.0,72.796977124183
86,71000.0,3,4,84,86,67,85,35,64,69,421,2059,fut icons,england,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,explosive,m,m,173.0,70.0
86,69500.0,4,4,87,83,77,81,37,76,166,441,2122,fut icons,netherlands,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,l,188.0,78.0
86,273000.0,3,3,81,75,80,79,86,89,1756,490,2320,fut icons,france,icons,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,icon,lengthy,m,m,192.0,72.796977124183
86,73500.0,4,5,90,82,84,87,46,77,953,466,2235,fut icons,czech republic,icons,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,icon,explosive,h,m,177.0,70.0
86,76500.0,1,3,85,81,82,89,52,81,171,470,1077,fut icons,denmark,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,icon,controlled,m,m,193.0,72.796977124183
86,73500.0,1,3,86,85,77,86,52,87,269,473,1054,fut icons,czech republic,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,icon,controlled,m,m,196.0,72.796977124183
86,88500.0,4,4,77,85,80,86,50,71,170,449,2207,fut icons,spain,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,m,180.0,70.0
86,245000.0,3,2,92,80,79,81,81,78,981,491,2363,fut icons,brazil,icons,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,icon,controlled,h,m,168.0,67.0
86,71500.0,2,3,66,70,81,77,88,87,51,469,2267,fut icons,republic of ireland,icons,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,icon,lengthy,m,h,180.0,76.0
86,272000.0,3,5,80,80,86,82,83,78,1213,489,2375,fut icons,netherlands,icons,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,icon,controlled,m,m,191.0,91.0
86,78500.0,3,3,78,86,70,78,40,75,-184,427,2077,fut icons,netherlands,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,m,l,188.0,72.796977124183
86,71000.0,3,3,70,85,88,78,80,81,279,482,2347,fut icons,england,icons,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,icon,lengthy,m,m,183.0,84.0
86,70000.0,3,4,83,87,87,86,59,85,1175,487,2367,fut icons,england,icons,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,icon,controlled,m,m,176.0,83.0
86,20250.0,4,3,78,88,76,80,53,81,55,456,2177,hero,england,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup hero,controlled,m,m,201.0,72.796977124183
86,16000.0,5,4,95,79,74,90,29,67,4471,434,2028,real madrid,brazil,laliga santander,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,rare,explosive,h,m,176.0,73.0
86,10750.0,2,3,61,50,72,69,86,79,53,417,2001,manchester city,spain,premier league,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,rare,lengthy,m,m,191.0,85.0
86,10750.0,1,2,84,82,81,88,34,85,194,454,863,chelsea,senegal,premier league,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,rare,controlled,m,m,197.0,72.796977124183
86,10750.0,2,3,49,54,73,72,87,76,76,411,2053,chelsea,brazil,premier league,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,rare,controlled,m,h,183.0,79.0
86,12000.0,4,3,90,80,78,86,45,67,1013,446,2116,chelsea,england,premier league,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,rare,explosive,h,m,170.0,69.0
86,11000.0,5,3,61,72,87,90,72,69,217,451,2269,liverpool,spain,premier league,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,174.0,70.0
86,11000.0,1,3,86,81,73,87,49,86,253,462,966,juventus,poland,serie a tim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,195.0,72.796977124183
86,10750.0,3,4,79,71,83,80,85,77,621,475,2312,real madrid,austria,laliga santander,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,rare,controlled,m,m,180.0,78.0
86,11000.0,3,4,50,83,90,80,71,68,-17,442,2199,villarreal cf,spain,laliga santander,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,182.0,74.0
86,18500.0,5,3,92,77,79,87,30,62,755,427,2038,fc bayern,france,bundesliga,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,explosive,m,m,179.0,75.0
86,10500.0,1,4,84,82,79,87,46,85,167,463,899,frankfurt,germany,bundesliga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,189.0,72.796977124183
86,11000.0,5,3,88,81,83,88,65,66,2483,471,2234,rb leipzig,france,bundesliga,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,explosive,h,m,175.0,73.0
86,10750.0,5,4,80,83,81,90,38,60,534,432,2092,manchester city,algeria,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,rare,explosive,m,m,179.0,67.0
86,10500.0,4,4,83,83,72,85,48,84,372,455,2201,inter,argentina,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rare,controlled,h,m,174.0,72.0
86,11000.0,3,4,85,87,68,80,39,75,141,434,2089,ss lazio,italy,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,185.0,85.0
86,10750.0,3,4,80,85,75,77,38,82,25,437,2062,inter,belgium,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rare,lengthy,m,l,191.0,94.0
86,10750.0,4,5,68,80,82,82,79,86,112,477,2287,ss lazio,serbia,serie a tim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,lengthy,h,m,191.0,72.796977124183
86,11000.0,3,3,79,76,83,84,77,81,635,480,2328,inter,italy,serie a tim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rare,explosive,h,h,172.0,72.796977124183
86,10500.0,3,4,69,74,81,81,81,78,72,464,2259,inter,croatia,serie a tim,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,rare,controlled,m,m,181.0,68.0
86,11000.0,2,3,78,41,57,69,88,86,500,419,1893,inter,slovakia,serie a tim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,rare,lengthy,l,h,188.0,80.0
86,11000.0,4,3,80,85,85,90,40,59,666,439,2161,roma fc,argentina,serie a tim,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,explosive,h,l,177.0,75.0
86,11000.0,4,3,72,86,88,81,67,76,424,470,2321,manchester utd,portugal,premier league,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,h,h,179.0,69.0
86,21000.0,3,4,89,77,82,81,80,82,1599,491,2294,real madrid,uruguay,laliga santander,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,if,controlled,h,h,182.0,78.0
86,19000.0,4,4,87,88,76,88,45,76,888,460,2193,hero,republic of ireland,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hero,explosive,h,m,175.0,73.0
86,14000.0,3,4,85,88,75,84,45,66,371,443,2144,hero,norway,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hero,controlled,h,m,178.0,74.0
86,16000.0,4,4,87,81,82,86,45,77,281,458,2159,hero,sweden,premier league,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,hero,controlled,m,m,175.0,73.0
86,13250.0,4,5,78,83,86,88,62,77,315,474,2309,hero,russia,laliga santander,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,hero,controlled,h,m,177.0,75.0
86,14750.0,1,3,86,83,78,90,60,85,837,482,1058,hero,poland,premier league,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hero,controlled,m,m,187.0,72.796977124183
86,12500.0,3,3,88,86,75,83,44,71,68,447,2178,hero,saudi arabia,mbs pro league (sau 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hero,controlled,h,m,177.0,71.0
86,12250.0,4,4,89,86,81,85,46,70,938,457,2193,hero,united states,major league soccer,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,hero,explosive,m,m,173.0,73.0
86,17500.0,3,3,84,88,80,83,70,82,776,487,2320,hero,netherlands,eredivisie,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,hero,controlled,h,h,183.0,84.0
86,30750.0,3,3,84,76,81,79,85,80,972,485,2332,hero,spain,laliga santander,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,hero,controlled,h,m,182.0,79.0
86,16250.0,4,3,89,89,80,88,55,70,1730,471,2251,hero,france,ligue 1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,hero,controlled,h,m,175.0,75.0
86,17000.0,3,4,85,80,83,85,78,81,1954,492,2353,hero,korea republic,premier league,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,hero,controlled,h,h,178.0,73.0
86,16500.0,3,3,91,85,80,90,41,83,1479,470,2255,hero,poland,bundesliga,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,hero,controlled,h,m,171.0,70.0
86,19000.0,4,4,89,87,77,85,40,79,247,457,2182,real madrid,spain,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,normal,controlled,h,m,182.0,75.0
86,22000.0,4,4,83,82,81,86,47,69,881,448,2148,chelsea,germany,premier league,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,if,controlled,m,m,189.0,82.0
86,106700.0,3,4,80,78,77,82,84,89,4386,490,2304,fc barcelona,côte d'ivoire,laliga santander,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,otw sbc,lengthy,h,h,183.0,88.0
86,38250.0,5,3,96,80,81,89,43,75,2146,464,2172,manchester utd,brazil,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,otw,explosive,h,m,174.0,63.0
86,17750.0,3,3,75,75,84,83,85,86,2729,488,2308,real madrid,france,laliga santander,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,otw,controlled,m,h,187.0,72.796977124183
86,16000.0,3,3,82,60,71,77,88,84,1452,462,2137,dortmund,germany,bundesliga,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,otw,lengthy,h,h,191.0,72.796977124183
86,231750.0,3,4,89,77,82,81,80,82,1836,491,2294,real madrid,uruguay,laliga santander,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,laliga potm sbc,controlled,h,h,182.0,78.0
86,32450.000000000004,4,4,89,85,82,87,44,79,5080,466,2192,psv,netherlands,eredivisie,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,eredivisie potm sbc,controlled,h,m,189.0,72.796977124183
86,24000.0,4,4,92,80,76,88,29,77,1916,442,2067,milan,portugal,serie a tim,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,if,controlled,m,l,188.0,72.796977124183
86,16750.0,4,5,83,86,81,90,41,71,1621,452,2214,as monaco,france,ligue 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,if,explosive,h,l,170.0,68.0
86,19750.0,4,3,85,81,86,90,73,70,3100,485,2345,atlético de madrid,france,laliga santander,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,ucl live,explosive,h,h,171.0,63.0
86,19750.0,3,3,91,86,82,83,41,77,911,460,2177,rennes,france,ligue 1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,europa league,controlled,h,m,184.0,73.0
86,19250.0,4,4,98,80,81,89,43,76,1981,467,2219,fc nantes,nigeria,ligue 1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,europa league,explosive,h,m,168.0,72.796977124183
86,27750.0,4,4,94,82,81,88,53,77,1355,475,2256,fc barcelona,brazil,laliga santander,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,champions league,explosive,h,h,176.0,68.0
86,16250.0,4,3,97,80,83,91,43,70,1955,464,2191,fiorentina,france,serie a tim,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,conference league,explosive,h,m,175.0,73.0
86,15250.0,2,2,81,53,60,69,87,83,922,433,1992,juventus,brazil,serie a tim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,champions league,lengthy,h,m,188.0,72.796977124183
86,20000.0,3,4,77,84,87,84,57,70,460,459,2216,chelsea,england,premier league,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,if,explosive,h,h,180.0,74.0
86,40750.0,2,4,87,43,63,69,87,83,2704,432,1971,milan,england,serie a tim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,if,controlled,m,h,185.0,72.796977124183
86,24500.0,4,4,80,69,83,88,69,74,1076,463,2191,fc barcelona,spain,laliga santander,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,if,explosive,h,h,174.0,61.0
86,49850.0,4,3,87,84,85,85,59,79,450,479,2282,ol,france,ligue 1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,rulebreakers sbc,controlled,h,m,180.0,69.0
86,30000.0,5,3,93,85,79,83,40,88,1771,468,2148,crystal palace,côte d'ivoire,premier league,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,rulebreakers,controlled,h,h,180.0,66.0
86,18500.0,4,2,88,72,79,84,83,79,1523,485,2316,sevilla fc,spain,laliga santander,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,rulebreakers,controlled,h,m,172.0,72.796977124183
86,28000.0,4,3,89,85,85,88,37,69,984,453,2189,aston villa,jamaica,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,rulebreakers,explosive,h,l,178.0,77.0
86,44200.0,3,4,86,87,79,84,44,80,3164,460,2238,rayo vallecano,colombia,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,flashback sbc,controlled,h,m,177.0,72.0
86,20500.0,3,3,82,87,69,80,30,82,398,430,2013,juventus,serbia,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,if,lengthy,m,m,190.0,72.796977124183
86,17750.0,4,2,90,84,83,87,40,69,1197,453,2192,fc bayern,germany,bundesliga,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,if,controlled,m,m,183.0,80.0
86,19750.0,4,4,88,85,82,86,28,76,1703,445,2070,arsenal,england,premier league,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,rulebreakers,controlled,h,l,182.0,72.0
86,18500.0,3,3,82,59,79,86,83,88,1786,477,2230,fc nantes,france,ligue 1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,rulebreakers,lengthy,m,h,187.0,91.0
86,15000.0,3,3,80,75,84,85,85,86,1595,495,2332,real sociedad,spain,laliga santander,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rulebreakers,controlled,h,h,189.0,72.796977124183
86,31500.0,4,3,81,85,88,87,40,73,-637,454,2185,qpr,england,efl championship (eng 2),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,rulebreakers sbc,explosive,m,m,178.0,67.0
86,18750.0,2,3,76,60,63,70,86,88,465,443,2047,fc bayern,netherlands,bundesliga,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,if,lengthy,m,h,189.0,89.0
86,22250.0,4,4,77,78,81,86,80,82,1740,484,2286,dortmund,england,bundesliga,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,if,controlled,h,h,186.0,72.796977124183
86,24000.0,4,5,84,83,87,86,77,84,2462,501,2426,spurs,croatia,premier league,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,out of position,controlled,h,m,186.0,72.796977124183
86,25750.0,4,4,82,76,80,84,82,89,1748,493,2301,rc lens,côte d'ivoire,ligue 1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,out of position,lengthy,h,h,185.0,72.796977124183
86,101350.0,4,5,86,88,84,85,61,81,-37,485,2288,ogc nice,england,ligue 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,out of position sbc,lengthy,h,l,186.0,72.796977124183
86,101350.0,4,5,90,84,85,86,63,79,321,487,2296,ogc nice,england,ligue 1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,out of position sbc,controlled,h,l,186.0,72.796977124183
86,16000.0,3,3,90,78,82,82,81,84,1536,497,2343,rennes,mali,ligue 1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,out of position,controlled,h,h,175.0,71.0
86,14750.0,4,3,86,86,83,87,62,78,830,482,2338,sassuolo,italy,serie a tim,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,out of position,controlled,m,m,183.0,72.0
86,63500.0,3,4,78,68,82,78,85,87,-413,478,2285,bologna,chile,serie a tim,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,flashback sbc,controlled,m,h,171.0,76.0
86,17000.0,4,5,75,70,86,87,85,84,2448,487,2344,spurs,uruguay,premier league,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,if,controlled,m,m,187.0,72.796977124183
86,21000.0,2,3,70,43,68,71,89,82,179,423,1972,inter,netherlands,serie a tim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,if,lengthy,m,h,189.0,78.0
86,65900.0,3,3,77,75,86,87,84,78,-2654,487,2370,arsenal,ukraine,premier league,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,out of position sbc,controlled,h,m,175.0,64.0
86,28000.0,4,4,79,83,88,89,59,67,181,465,2242,leicester city,england,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,sif,explosive,h,m,175.0,73.0
86,30500.0,3,4,73,66,84,80,82,75,154,460,2276,newcastle utd,england,premier league,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,if,controlled,m,m,173.0,71.0
86,24000.0,4,3,95,76,78,89,44,61,1055,443,2055,leverkusen,france,bundesliga,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,if,explosive,h,l,170.0,72.796977124183
86,122000.0,3,3,94,73,78,82,80,84,2709,491,2272,milan,france,serie a tim,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,if,controlled,h,m,184.0,81.0
86,15500.0,3,4,76,74,80,81,87,86,382,484,2353,sevilla fc,denmark,laliga santander,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,world cup ptg,controlled,l,h,182.0,79.0
86,26000.0,2,3,81,53,71,70,85,85,1712,445,2054,fc barcelona,uruguay,laliga santander,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,world cup ptg,lengthy,m,h,192.0,72.796977124183
86,2050.0,3,3,89,70,78,85,82,83,293,487,2286,roma fc,uruguay,serie a tim,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,world cup star sbc,controlled,h,m,181.0,70.0
86,3100.0,3,3,79,78,86,85,83,82,146,493,2410,real betis,mexico,laliga santander,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,world cup star sbc,controlled,m,m,169.0,72.796977124183
86,14000.0,2,3,85,38,68,72,85,89,1548,437,1986,napoli,korea republic,serie a tim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,world cup ptg,lengthy,m,h,190.0,72.796977124183
86,21000.0,4,4,91,85,66,86,48,83,2901,459,2145,juventus,italy,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,if,controlled,h,m,182.0,72.0
86,25000.0,3,4,80,83,85,85,70,79,143,482,2305,m'gladbach,germany,bundesliga,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,sif,controlled,h,h,176.0,73.0
86,22250.0,5,2,79,78,88,86,60,65,267,456,2191,arsenal,norway,premier league,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,if,explosive,h,m,178.0,68.0
86,16750.0,3,5,66,86,74,80,47,78,46,431,2050,inter,bosnia and herzegovina,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,if,lengthy,m,m,193.0,72.796977124183
86,21800.0,4,4,77,88,75,85,46,86,1817,457,2207,werder bremen,germany,bundesliga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bundes potm sbc,lengthy,h,m,189.0,72.796977124183
86,24250.0,4,4,84,88,82,86,48,81,-312,469,2251,hero,united states,major league soccer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,world cup hero,controlled,h,l,185.0,72.796977124183
86,129400.0,4,3,95,83,77,83,43,87,-2271,468,2203,athletic club,ghana,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup ptg,controlled,h,m,186.0,72.796977124183
86,27500.0,2,4,83,66,75,68,84,88,-832,464,2211,columbus crew sc,australia,major league soccer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,world cup ptg sbc,controlled,h,h,187.0,72.796977124183
86,21500.0,3,4,94,84,77,86,39,74,610,454,2172,rb leipzig,germany,bundesliga,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,road to world cup,controlled,h,m,180.0,76.0
86,19000.0,4,4,87,85,83,90,36,56,503,437,2129,galatasaray,belgium,süper lig (tur 1),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,road to world cup,explosive,h,l,169.0,61.0
86,16250.0,3,3,86,77,81,89,82,83,1337,498,2315,wolves,portugal,premier league,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,road to world cup,controlled,h,m,183.0,76.0
86,17500.0,3,4,82,87,65,81,33,93,234,441,2096,fulham,serbia,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,road to world cup,lengthy,h,m,189.0,72.796977124183
86,57050.0,4,4,89,86,85,88,38,71,565,457,2231,brighton,belgium,premier league,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,world cup showdown s,explosive,h,m,171.0,67.0
86,56050.0,4,4,80,78,85,90,78,78,-272,489,2351,chelsea,croatia,premier league,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,world cup showdown s,explosive,h,h,176.0,80.0
86,51750.0,4,3,93,80,82,90,65,75,827,485,2320,leeds united,united states,premier league,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,world cup showdown s,explosive,h,h,176.0,66.0
86,22750.0,3,3,83,80,83,87,82,85,1773,500,2361,juventus,france,serie a tim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,world cup stories,controlled,m,m,192.0,72.796977124183
86,13500.0,2,3,80,58,68,64,88,83,856,441,2036,milan,denmark,serie a tim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,world cup stories,lengthy,l,h,190.0,72.796977124183
86,83550.0,4,4,88,84,83,87,38,73,499,453,2179,fc barcelona,spain,laliga santander,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,world cup showdown,controlled,h,m,184.0,77.0
86,27000.0,3,4,88,65,80,84,85,80,475,482,2289,japan,japan,world cup,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,world cup stories,explosive,h,h,170.0,72.796977124183
86,102650.0,5,3,86,85,85,87,31,80,704,454,2166,fc barcelona,netherlands,laliga santander,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,world cup showdown s,controlled,h,l,176.0,78.0
86,89350.0,3,3,86,60,85,84,86,85,-74,486,2321,manchester utd,england,premier league,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,world cup showdown s,controlled,m,m,181.0,75.0
86,97500.0,3,3,96,61,80,88,81,79,2430,485,2239,leverkusen,netherlands,bundesliga,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,world cup phenom sbc,explosive,h,m,171.0,63.0
86,14500.0,4,4,91,77,82,92,50,65,578,457,2174,real sociedad,japan,laliga santander,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,world cup phenoms,explosive,m,m,173.0,67.0
86,93000.0,3,3,86,46,71,76,87,82,1166,448,2043,fc barcelona,france,laliga santander,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,world cup phenoms,controlled,h,h,181.0,75.0
86,73000.0,4,3,81,80,85,83,84,86,2246,499,2384,om,france,ligue 1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,world cup phenoms,controlled,m,h,185.0,72.796977124183
86,12000.0,4,3,87,80,83,91,44,80,242,465,2190,dortmund,united states,bundesliga,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,world cup phenoms,controlled,m,m,185.0,72.796977124183
86,37250.0,3,3,80,65,82,82,87,88,2168,484,2301,manchester utd,argentina,premier league,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,world cup phenoms,controlled,m,h,178.0,77.0
86,44800.0,5,3,86,80,85,88,50,59,540,448,2141,om,morocco,ligue 1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,dynamic duos,explosive,h,m,180.0,67.0
86,45100.0,3,4,83,81,86,89,53,68,-235,460,2236,frankfurt,japan,bundesliga,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,dynamic duos,controlled,m,m,184.0,76.0
86,39900.0,4,4,83,85,86,88,70,83,167,495,2344,atalanta bc,croatia,serie a tim,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,world cup showdown s,controlled,h,m,188.0,72.796977124183
86,32299.999999999996,3,4,86,87,70,84,40,83,-732,450,2170,sevilla fc,morocco,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup showdown s,controlled,h,h,188.0,72.796977124183
